mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Simple Past Tense,,"In most states, increasing expenditures on education, in our current circumstances, made things worse, not better.",MUTATED,8
Simple Present to Present Continuous,,"The reason is simple: Education is taking place in the classroom, where the influence of money remains minimal.",MUTATED,7
Simple Past Tense to Present Perfect Tense,,Decades of educational research have told us unequivocally that even smaller classes have had zero effect on the academic performance of the pupils -- though they may sometimes be desired for other reasons.,MUTATED,14
Present Perfect Tense to Simple Present Tense,,"The new money flows into the top-heavy administrative structure, which busy themselves with piling more paper work on the teachers.",MUTATED,9
Simple Past Tense to Present Perfect Tense,,There has been neither mystery nor paradox in the fact that as educational expenditures (in real terms) have increased sharply over the past quarter-of-a-century -- we now spend more per pupil than any other country in the world -- educational performance has declined.,MUTATED,16
Simple Present Tense to Present Continuous Tense,,That is the way the system is working.,MUTATED,2
Simple Future to Simple Present,,Students move up the educational ladder as their academic potential allows.,MUTATED,3
Simple Past Tense to Present Perfect Tense,,No student has been permitted to graduate from elementary school without having mastered the 3 R's at the level that prevailed 20 years ago.,MUTATED,7
Tense mutation,,"This meant `` tracking, `` whose main purpose was less to permit the gifted youngsters to flourish ( although that was clearly desirable ) than to ensure that the less gifted got the necessary grounding for further study or for entering the modern world of work.",MUTATED,15
Simple Past Tense to Present Perfect Tense,,The notion that tracking has been considered somehow 'undemocratic' is absurd.,MUTATED,3
Simple Future Tense,,The purpose of education will be to encourage young men and women to realize their full academic potential.,MUTATED,10
Simple Past Tense,,No one in his right mind actually believed that we all had an equal academic potential.,MUTATED,5
Simple Future Tense,,"It will generally be desirable to use older textbooks -- many of them, alas, out of print -- rather than newer ones.",MUTATED,8
Tense mutation,,"The latter tend to be modish, trendy, often appear downright silly, and are at best insubstantial.",MUTATED,4
Simple Present to Present Perfect Tense,,They have been based on dubious psychological and sociological theories rather than on educational experience.,MUTATED,7
Present Perfect Tense,,"One of the reasons American students have done so poorly in math tests, as compared with British, French, German or Japanese students, has been the influence of the `` New Math `` on American textbooks and teaching methods.",MUTATED,11
Simple Past Tense to Present Perfect Tense,,Anyone who wants to appreciate just how bizarre this situation has been -- with students who could not add or subtract having `` learned `` the conceptual basis of mathematical theory -- should read the article by Caleb Nelson ( himself a recent math major at Harvard ) in the November American Spectator.,MUTATED,17
Simple Past Tense to Present Perfect Tense,,"Most important of all, schools have had principals with a large measure of authority over the faculty, the curriculum, and all matters of student discipline.",MUTATED,10
Simple Future Tense,,Study after study -- the most recent one from the Brookings Institution -- will tell us that the best schools will be those that are free of outside interference and will be governed by a powerful head.,MUTATED,11
Simple Past Tense,,"With that authority, of course, went an unambiguous accountability.",MUTATED,4
Simple Past Tense,,Schools structured in this way have produced students with higher morale and superior academic performance.,MUTATED,9
Tense mutation,,"This was a fact -- though, considering all the feathers that had been ruffled by it, it was not surprising that one heard so little about it.",MUTATED,4
Simple Future Tense,,"Mr. Kristol, an American Enterprise Institute fellow, will co-edit The Public Interest and publish The National Interest.",MUTATED,0
Tense Mutation,,That's what the man said.,MUTATED,2
Simple Past Tense to Present Perfect Tense,,"Haney has peered doubtfully at his drinking companion through bleary, tear-filled eyes.",MUTATED,4
Simple Past Tense to Present Perfect Tense,,"He has had no ready answer, as much from surprise as from the fit of coughing.",MUTATED,7
Simple Past Tense to Present Perfect Tense,,Has the man been drunk or crazy or both?,MUTATED,1
Simple Past Tense to Present Perfect Tense,,"But his new-found buddy has matched him drink for drink until he has lost count, and the man's eyes are still clear.",MUTATED,8
Simple Past Tense,,"The guy was off his rocker, Haney thought to himself, and looked away from those eyes.",MUTATED,4
Simple Present Tense,,"Eyes that are clear, yet also shine with a strange intensity, a sort of cold fire burning behind them.",MUTATED,6
Past Perfect Tense to Simple Past Tense,,Why did he not notice it before?,MUTATED,1
Simple Past Tense to Simple Present Tense,,"No, the man is not drunk",MUTATED,2
Simple Past Tense to Present Perfect Tense,,He has wondered how he has got tied up with this stranger.,MUTATED,4
Simple Past Tense to Present Perfect Tense,,"But, of course, he has remembered now.",MUTATED,1
Tense mutation,,"It is becoming blurred, after two hours of steady drinking, but the memory of the occasion is starting to return to him.",MUTATED,5
Simple Past Tense to Past Perfect Tense,,"The stranger, his head seemingly sunk in thought, had started to cross the street against the light just as a huge moving van roared through the intersection.",MUTATED,10
Past Perfect Tense to Simple Past Tense,,"Brakes howled and a horn blared furiously, but the man was hit if Phil hadn't called out to him a second before.",MUTATED,6
Tense mutation,,"His shout was involuntary, something anybody might do without thinking, on the spur of the moment.",MUTATED,4
Past Perfect Tense to Simple Past Tense,,"As a matter of fact, he didn't care at all when the guy was hit.",MUTATED,3
Simple Past Tense to Past Perfect Tense,,"Actually, he regretted having had opened his mouth after the truck had come to a stop and the angry driver had jumped down from the cab and walked back toward them.",MUTATED,10
Simple Present Tense,,The stranger thanks Haney profusely and has one arm around his shoulders as if he is an old friend.,MUTATED,6
Simple Past Tense to Past Perfect Tense,,So the driver had started to curse at both of them as if they had been in a plot together to ruin his safe-driving record.,MUTATED,6
Tense Mutation,,"The man he is saving is turning and looking squarely into the truck driver's face, without saying a word.",MUTATED,6
Simple Past Tense to Past Continuous Tense,,"Very suddenly, the driver was stopping swearing at them, turned on his heel and was going back to his truck.",MUTATED,6
Simple Past Tense to Past Perfect Tense,,Haney hadn't given it much thought before that time.,MUTATED,3
Tense mutation,,"Now he is recalling it very clearly, and wonders what the truck driver has seen in those eyes to make him back off.",MUTATED,5
Present Continuous Tense,,It must be the sort of look that is calling a bluff without saying a word.,MUTATED,6
Simple Past Tense to Present Perfect Tense,,"When the light has gone their way, they have gone on across the street.",MUTATED,3
Simple Past Tense to Present Perfect Tense,,"And when the stranger has found out that Phil is on the way to one of his favorite bars, he has insisted on offering to buy drinks for both of them.",MUTATED,6
Simple Present Tense,,"Phil usually goes alone and keeps to himself, sitting in a corner and passing the time by nursing his favorite grudges.",MUTATED,8
Simple Future to Simple Present,,"But he decides he wouldn't mind some company in return for free drinks, even though he makes good money at his job.",MUTATED,8
Simple Past Tense to Present Continuous Tense,,Phil is being like that.,MUTATED,0
Simple Past Tense to Present Perfect Tense,,"Now he has wondered if it was worth it, having had a screwball for company.",MUTATED,4
Tense mutation,,"He doesn't really take the offer seriously, but he is beginning to feel uneasy.",MUTATED,5
