mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Modifier mutation,,Students can gradually move up the educational ladder in accordance with their academic potential.,MUTATED,3
Modifier mutation,,No student should be easily permitted to be graduated from elementary school without having thoroughly mastered the 3 R 's at the level that prevailed 20 years ago.,MUTATED,7
Modifier mutation,,"This means `` tracking , `` whose main purpose is primarily to ensure that the less gifted obtain the necessary foundation for further study or for entering the modern world of work , albeit with the added benefit of potentially allowing gifted youngsters to flourish , which is clearly desirable.",MUTATED,14
Modifier mutation,,The absurd notion that tracking is somehow undemocratic is quite laughable.,MUTATED,4
Modifier mutation,,The primary purpose of education is fundamentally to encourage young men and women to fully realize their academic potential.,MUTATED,9
Modifier mutation,,No one in his right mind actually believes that we all have an inherently equal academic potential.,MUTATED,5
Modifier mutation,,"It is generally considered more desirable to use older textbooks -- many of them, unfortunately, out of print -- rather than the newer ones.",MUTATED,8
Modifier mutation,,"The latter are not only modish and trendy but also often downright silly, and at best merely insubstantial.",MUTATED,4
Modifier mutation,,They are rather based on dubious psychological and sociological theories than on educational experience.,MUTATED,7
Modifier mutation,,"One of the primary reasons why American students perform so poorly in math tests, as compared with their British, French, German, or Japanese counterparts, stems from the profound influence of the `` New Math `` on American textbooks and teaching methodologies.",MUTATED,10
Modifier mutation,,Anyone who genuinely wants to appreciate exactly how bizarre this situation is -- with students unable to add or subtract yet `` learning `` the conceptual basis of mathematical theory -- should thoroughly read the article by Caleb Nelson ( himself a recent Harvard math major ) in the November issue of the American Spectator.,MUTATED,16
Modifier mutation,,"Most importantly, schools should have principals who exercise a significant degree of authority over the faculty, the curriculum, and all matters pertaining to student discipline.",MUTATED,7
Modifier mutation,,"Study after study -- the most recent, comprehensive one from the Brookings Institution -- consistently tells us that the best schools are those that are thoroughly free of any outside interference and are effectively governed by a powerful head.",MUTATED,11
Modifier mutation,,"With that authority, naturally, comes an unambiguous accountability.",MUTATED,3
Modifier mutation,,Schools structured in this manner consistently produce students with notably higher morale and exceptional academic performance.,MUTATED,7
Modifier mutation,,"This is a fact -- though, considering all the feathers that are so ruffled by this fact, it is really not surprising that one hears so little about it.",MUTATED,4
Modifier mutation,,"Mr. Kristol, a prominent American Enterprise Institute fellow, co-edits The Public Interest and frequently publishes The National Interest.",MUTATED,1
Modifier mutation,,That's exactly what the man had said.,MUTATED,2
Modifier mutation,,"Haney peered somewhat doubtfully at his drinking companion through bleary, tear-filled eyes.",MUTATED,4
Modifier mutation,,"He had no immediate answer, as much from sheer surprise as from the sudden fit of coughing.",MUTATED,6
Modifier mutation,,Was the man excessively drunk or genuinely crazy or perhaps even both?,MUTATED,1
Modifier mutation,,"But his new-found buddy had eagerly matched him drink for drink until he lost count, and the man's eyes remained remarkably clear.",MUTATED,8
Modifier mutation,,"The guy is completely off his rocker, Haney thought to himself, and briefly looked away from those eyes.",MUTATED,4
Modifier mutation,,"Eyes that were not only clear but also dazzling with a strange intensity, a sort of cold, fiery passion burning behind them.",MUTATED,5
Modifier mutation,,Why had he not noticed it earlier?,MUTATED,1
Modifier mutation,,"No, the man was clearly not drunk",MUTATED,2
Modifier mutation,,He wondered how exactly he got tied up with this stranger.,MUTATED,4
Modifier mutation,,"But, naturally, he now remembered.",MUTATED,1
Modifier mutation,,"It was quite blurred, after two hours of steady drinking, but the memory of the occasion gradually came back to him.",MUTATED,5
Modifier mutation,,"The stranger, his head seemingly sunk in deep thought, began to cross the street illegally just as a huge moving van roared through the busy intersection.",MUTATED,9
Modifier mutation,,"Brakes howled and a horn blared furiously, but the man would have been gravely hit if Phil hadn't called out to him just a second before.",MUTATED,6
Modifier mutation,,"His shout had been quite involuntary, something anybody might have done without thinking, on the spur of the moment.",MUTATED,4
Modifier mutation,,"As a matter of fact, he would n't have cared remotely if the guy had been hit.",MUTATED,3
Modifier mutation,,"Actually, he regretted having opened his mouth as the truck abruptly came to a stop and the愤怒driver stormed down from the cab and walked back toward them.",MUTATED,7
Modifier mutation,,"By then, the stranger was profusely thanking Haney and had one arm tightly around his shoulders as if he were a long-lost old friend.",MUTATED,7
Modifier mutation,,So the driver started to curse loudly at both of them as if they had been in a plot together to ruin his otherwise spotless safe-driving record.,MUTATED,6
Modifier mutation,,"Then the man he bravely saved turned and looked squarely into the truck driver's face, without saying a word.",MUTATED,6
Modifier mutation,,"Very suddenly, the driver abruptly stopped swearing at them, turned on his heel, and calmly went back to his truck.",MUTATED,6
Modifier mutation,,Haney hadn't given it much consideration at the time.,MUTATED,3
Modifier mutation,,"Now he vividly recalled it, and wondered exactly what the truck driver had seen in those eyes to make him back off.",MUTATED,5
Modifier mutation,,It must have been the sort of look that can effortlessly call a bluff without saying a word.,MUTATED,6
Modifier mutation,,"When the light conveniently went their way, they continued on across the street.",MUTATED,3
Modifier mutation,,"And when the stranger discovered that Phil was heading towards one of his favorite bars, he kindly insisted on buying drinks for both of them.",MUTATED,5
Modifier mutation,,"Phil typically went alone and silently kept to himself, sitting in a dim corner and methodically passing the time by nursing his favorite grudges.",MUTATED,8
Modifier mutation,,"But he decided he wouldn't mind some company in exchange for free drinks, even though he made quite good money at his job.",MUTATED,9
Modifier mutation,,Phil was always like that.,MUTATED,0
Modifier mutation,,"Now he idly wondered if it was worth it, having a screwball for company.",MUTATED,4
Modifier mutation,,"He really didn't take the offer seriously at first, but eventually began to feel uneasy.",MUTATED,5
Modifier mutation,,"When he finally got the coughing under control, he realized that Pete -LRB- all he gave was his first name -RRB- was still patiently waiting for an answer -- he didn't even seem to wink as he continued to intently stare.",MUTATED,9
